offset,paintrace,annotation
144000,-3.231385231,
145000,-3.232141256,
146000,-3.228357077,
147000,-3.223056555,
148000,-3.229868889,
149000,-3.235925198,
150000,-3.233655214,
151000,-3.235925198,
152000,-3.236683607,
153000,-3.236683607,
154000,-3.245010138,
155000,-3.257122993,
156000,-3.262423515,
157000,-3.263179541,
158000,-3.263937712,extension left hip
159000,-3.259395361,
160000,-3.255611181,
161000,-3.258639574,
162000,-3.256367207,
163000,-3.256367207,
164000,-3.259395361,
165000,-3.263179541,
166000,-3.263179541,
167000,-3.267724276,
168000,-3.267724276,
169000,-3.268480062,
170000,-3.271508217,
171000,-3.273022413,
172000,-3.275292397,
173000,-3.27907896,
174000,-3.27453661,
175000,-3.276808977,
176000,-3.278320789,extension right hip
177000,-3.273780584,
178000,-3.269994259,
179000,-3.27453661,
180000,-3.279837132,
181000,-3.285893679,
182000,-3.288924456,
183000,-3.289680481,
184000,-3.292708635,
185000,-3.291952848,
186000,-3.292708635,
187000,-3.294222832,
188000,-3.293464184,
189000,-3.298009157,
190000,-3.303307533,
191000,-3.303307533,
192000,-3.305577278,
193000,-3.310122252,
194000,-3.313150406,
195000,-3.315420389,
196000,-3.315420389,
197000,-3.329803228,cervical manipulation
198000,-3.323746681,
199000,-3.332075834,
200000,-3.339646339,
201000,-3.339646339,
202000,-3.338132143,
203000,-3.337376356,
204000,-3.337376356,
205000,-3.339646339,
206000,-3.341160536,
207000,-3.344944239,
208000,-3.342674494,
209000,-3.347216845,
210000,-3.348731041,
211000,-3.351000786,
212000,-3.357057333,
213000,-3.349489212,
214000,-3.34418869,
215000,-3.346461058,
216000,-3.339646339,
217000,-3.341160536,
218000,-3.33888793,
219000,-3.339646339,
220000,-3.34040451,
221000,-3.343432903,
222000,-3.349489212,
223000,-3.348731041,
224000,-3.352517605,
225000,-3.351759195,
226000,-3.351759195,
227000,-3.354029179,
228000,-3.357057333,
229000,-3.360085487,
230000,-3.366900444,
231000,-3.377499342,
232000,-3.366900444,
233000,-3.357815742,extension left shoulder
234000,-3.343432903,
235000,-3.332075834,
236000,-3.332831383,
237000,-3.347972631,
238000,-3.36311388,
239000,-3.369928837,
240000,-3.382799864,
241000,-3.389612198,
242000,-3.395668745,
243000,-3.391884565,
244000,-3.394154787,
245000,-3.395668745,
246000,-3.405509233,
247000,-3.410809994,
248000,-3.420650482,
249000,-3.417622089,
250000,-3.42292285,
251000,-3.42822361,
252000,-3.428979397,
253000,-3.433521748,
254000,-3.432763338,
255000,-3.435035944,
256000,-3.437308311,
257000,-3.438064098,
258000,-3.44184804,
259000,-3.441092491,
260000,-3.445637226,
261000,-3.451693535,
262000,-3.450935364,
263000,-3.454721928,
264000,-3.456235886,
265000,-3.459264278,
266000,-3.460778236,
267000,-3.466834784,
268000,-3.455480099,
269000,-3.453963518,
270000,-3.453207731,
271000,-3.451693535,
272000,-3.442606449,
273000,-3.446395397,baseline
274000,-3.452451944,
275000,-3.456991911,
276000,-3.462292433,
277000,-3.4645648,
278000,-3.463806629,
279000,-3.4645648,
280000,-3.46834898,
281000,-3.469863176,
282000,-3.46834898,
283000,-3.47213316,
284000,-3.472891331,
285000,-3.476677895,
286000,-3.478947878,
287000,-3.485762596,
288000,-3.484246016,
289000,-3.482734203,
290000,-3.475919485,
291000,-3.461536646,extension right shoulder
292000,-3.469863176,
293000,-3.480461836,
294000,-3.712882996,
295000,-3.257881165,
296000,-2.469768286,
297000,-2.136657,
298000,-1.986759305,
299000,-1.918621421,
300000,-1.852755904,
301000,-1.799005866,
302000,-1.752823949,
303000,-1.696043253,
304000,-1.748281598,
305000,-1.782348037,
306000,-1.780836463,
307000,-1.797489285,
308000,-1.774779916,
309000,-1.751309752,
310000,-1.730867982,
311000,-1.710428476,
312000,-1.702857971,
313000,-1.689986706,
314000,-1.674087286,
315000,-1.652889609,
316000,-1.640018344,
317000,-1.626393676,
318000,-1.615792513,
319000,-1.605951905,
320000,-1.59383893,
321000,-1.584754229,
322000,-1.576425314,
323000,-1.568857074,
324000,-1.561284065,
325000,-1.555985928,
326000,-1.543872952,
327000,-1.536299825,
328000,-1.530999184,
329000,-1.522672772,
330000,-1.513588071,
331000,-1.508289933,
332000,-1.502233386,
333000,-1.496176958,
334000,-1.492390394,
335000,-1.48860383,
336000,-1.481791496,
337000,-1.480277419,
338000,-1.472706795,
339000,-1.468922734,
340000,-1.46513617,
341000,-1.46513617,
342000,-1.46589458,
343000,-1.462866306,
344000,-1.462107897,
345000,-1.455293179,
346000,-1.453023195,
347000,-1.451509118,
348000,-1.446966767,
349000,-1.444696903,
350000,-1.440152049,
351000,-1.436367869,
352000,-1.429555655,
353000,-1.429555655,
354000,-1.426527381,
355000,-1.422740817,
356000,-1.418954372,
357000,-1.414414406,
358000,-1.412141919,
359000,-1.409869552,
360000,-1.410627842,
361000,-1.404571414,
362000,-1.403813124,
363000,-1.403813124,
364000,-1.400028944,
365000,-1.398514867,
366000,-1.396245003,
367000,-1.393972516,baseline
368000,-1.387916088,
369000,-1.387160301,
370000,-1.382615447,
371000,-1.378829002,
372000,-1.376556635,
373000,-1.374286532,
374000,-1.372772455,
375000,-1.368988395,
376000,-1.36444366,
377000,-1.36444366,
378000,-1.368988395,cervical palpation time
379000,-1.369744182,
380000,-1.400028944,
381000,-1.40078485,
382000,-1.386401892,
383000,-1.38034308,
384000,-1.370500088,
385000,-1.379584789,
386000,-1.383373618,
387000,-1.392458439,
388000,-1.399273276,
389000,-1.404571414,
390000,-1.403813124,
391000,-1.399273276,
392000,-1.375800729,
393000,-1.390188456,
394000,-1.487092257,
395000,-1.512073874,
396000,-1.543872952,
397000,-1.590810657,
398000,-1.666516662,
399000,-1.705886126,
400000,-1.750553966,
401000,-1.795219302,
402000,-1.830044031,
403000,-1.877742529,
404000,-1.893639565,
405000,-1.901210189,
406000,-1.90575254,
407000,-1.898181915,
408000,-1.895153761,
409000,-1.887583137,
410000,-1.880012512,
411000,-1.873197794,
412000,-1.872441888,
413000,-1.873197794,
414000,-1.872441888,
415000,-1.86638546,
416000,-1.86260128,
417000,-1.852755904,
418000,-1.84518528,
419000,-1.840642929,
420000,-1.835344791,
421000,-1.82550168,
422000,-1.820203543,
423000,-1.823231816,
424000,-1.82474339,
425000,-1.816416979,
426000,-1.811118841,
427000,-1.799761653,
428000,-1.784620404,
429000,-1.76190865,
430000,-1.702102184,
431000,-1.700585604,
432000,-1.714215159,
433000,-1.71345675,
434000,-1.693770885,
435000,-1.668030739,
436000,-1.654403687,
437000,-1.634720087,
438000,-1.620337129,
439000,-1.603679538,
440000,-1.590810657,
441000,-1.588538289,
442000,-1.586268306,
443000,-1.580970049,
444000,-1.575669408,
445000,-1.597622991,
446000,-1.630177736,
447000,-1.648347259,
448000,-1.650619626,
449000,-1.655159593,
450000,-1.658187866,
451000,-1.656676054,
452000,-1.656676054,
453000,-1.655917883,
454000,-1.655917883,
455000,-1.658187866,
456000,-1.658187866,
457000,-1.655917883,
458000,-1.652131319,
459000,-1.647591352,
460000,-1.638506651,
461000,-1.631691933,
462000,-1.630933642,
463000,-1.625635386,
464000,-1.622607231,
465000,-1.618820667,
466000,-1.615036607,
467000,-1.609735966,
468000,-1.607465982,
469000,-1.604437709,
470000,-1.601409435,
471000,-1.596867085,
472000,-1.59383893,
473000,-1.591566563,
474000,-1.59383893,
475000,-1.588538289,baseline
476000,-1.583998322,
477000,-1.582481861,
478000,-1.580970049,
479000,-1.580211759,
480000,-1.577183604,
481000,-1.56961298,
482000,-1.565070629,
483000,-1.559014082,
484000,-1.559014082,
485000,-1.559772372,
486000,-1.559014082,
487000,-1.556744099,
488000,-1.555985928,
489000,-1.552199364,
490000,-1.547659397,
491000,-1.546142936,
492000,-1.542358756,
493000,-1.543114662,
494000,-1.543114662,
495000,-1.543114662,
496000,-1.54538703,
497000,-1.543872952,
498000,-1.54538703,
499000,-1.543872952,
500000,-1.544631124,
501000,-1.548415303,cervical palpation
502000,-1.555985928,
503000,-1.526459336,
504000,-1.501475096,
505000,-1.525701046,
506000,-1.527215123,
507000,-1.524942756,
508000,-1.517374635,
509000,-1.515858054,
510000,-1.514346361,
511000,-1.509801507,
512000,-1.514346361,
513000,-1.515102148,
514000,-1.519644499,
515000,-1.518130422,
516000,-1.521158576,
517000,-1.521914482,
518000,-1.52418685,
519000,-1.518130422,
520000,-1.506017447,
521000,-1.506773353,
522000,-1.508289933,
523000,-1.50526166,
524000,-1.506773353,
525000,-1.523431063,
526000,-1.527215123,
527000,-1.531757474,
528000,-1.532515883,
529000,-1.536299825,
530000,-1.544631124,
531000,-1.568857074,
532000,-1.602923632,
533000,-1.623365402,
534000,-1.622607231,
535000,-1.626393676,
536000,-1.621093035,
537000,-1.617308974,
538000,-1.61352241,
539000,-1.615036607,
540000,-1.616550684,
541000,-1.618064761,
542000,-1.622607231,
543000,-1.624121308,
544000,-1.623365402,
545000,-1.624121308,
546000,-1.622607231,
547000,-1.623365402,
548000,-1.621093035,
549000,-1.624121308,
550000,-1.623365402,
551000,-1.631691933,
552000,-1.63320601,
553000,-1.633961916,
554000,-1.640776634,
555000,-1.650619626,
556000,-1.658187866,
557000,-1.659704328,
558000,-1.672573209,
559000,-1.674087286,
